"ID" "species" "Height" "InflLgth" "NoHeads" "FlowHead" "ExtLgth" "ExtWidth" "IntLgth" "IntWidth" "ExtWidth_1" "ExtWidth_2" "Filaments" "AntherLgth" "FilamLgth" "ALtoFLratio" "CapsuleLgth" "CapsEndLgth" "CapsuleWidth" "CLtoPL"
"151" 151 "Juncus fontanesii subsp. fontanesii" 18.2 3.8 12 16 2.2 0.23 2.45 0.85 0.38 0.2 6 1.22 0.7 1.74 3.35 0.95 1.29 1.26
"152" 152 "Juncus fontanesii subsp. fontanesii" 18 3.2 8 17 2.25 0.2 3.2 0.85 0.8 0.52 6 1.31 0.47 4.09 3.05 0.7 1.28 1.11
"153" 153 "Juncus fontanesii subsp. fontanesii" 28.4 5.4 14 18 3.35 0.32 3.3 0.83 0.52 0.22 6 1.25 0.58 2.16 3.3 0.85 1.28 1.18
"154" 154 "Juncus fontanesii subsp. fontanesii" 15.5 2.7 7 13 2.9 0.23 3.15 0.96 0.55 0.23 6 1.11 0.58 2.3 3.2 1.05 1.34 1.26
"155" 155 "Juncus fontanesii subsp. pyramidatus" 25.5 7.2 30 11 3.3 0.29 3.15 0.94 0.52 0.12 6 1.22 0.64 1.91 4.23 0.8 1.27 1.38
"156" 156 "Juncus fontanesii subsp. pyramidatus" 26.7 3.6 7 6 3.15 0.26 3.5 0.94 0.64 0.26 6 0.98 0.57 1.99 4.9 1.57 1.52 1.38
"157" 157 "Juncus fontanesii subsp. pyramidatus" 15.3 2.3 3 9 4 0.22 3.9 0.9 0.55 0.24 6 1.39 0.54 2.57 4.6 1.7 1.58 1.29
"158" 158 "Juncus fontanesii subsp. pyramidatus" 12.9 3.2 6 12 2.65 0.22 2.9 0.94 0.5 0.24 6 0.73 0.61 1.2 4.15 0.8 1.08 1.38
"159" 159 "Juncus fontanesii subsp. pyramidatus" 17 3.2 11 5 3.1 0.22 2.9 0.85 0.5 0.23 6 0.7 0.41 1.71 3.75 0.5 1.28 1.21
"160" 160 "Juncus fontanesii subsp. pyramidatus" 25.5 5 11 9 3 0.26 3 0.94 0.56 0.26 6 0.76 0.44 1.73 3.6 0.58 1.27 1.38
"161" 161 "Juncus fontanesii subsp. pyramidatus" 25.5 5.3 13 5 3.4 0.29 3.25 0.99 0.58 0.24 6 0.85 0.5 1.7 3.85 0.67 1.05 1.38
"162" 162 "Juncus fontanesii subsp. pyramidatus" 35.6 5.4 9 4 3.05 0.26 2.65 0.96 0.52 0.24 6 0.82 0.41 2 3.4 0.7 1.17 1.38
"163" 163 "Juncus fontanesii subsp. pyramidatus" 25.5 1.2 3 5 3 0.22 2.65 0.94 0.56 0.24 6 0.67 0.61 1.22 3.4 0.7 0.93 1.38
"164" 164 "Juncus fontanesii subsp. pyramidatus" 25.5 4.3 3 12 2.75 0.23 2.75 0.94 0.5 0.24 6 0.76 0.67 1.46 3.5 0.65 1.25 1.38
"165" 165 "Juncus fontanesii subsp. pyramidatus" 25.5 2.5 5 10 2.55 0.22 2.8 0.94 0.56 0.24 6 0.64 0.5 1.28 3.45 0.7 1.69 1.38
"166" 166 "Juncus fontanesii subsp. pyramidatus" 25.5 2.7 6 8 3.25 0.22 3.05 0.94 0.58 0.2 6 0.98 0.57 1.99 4.23 0.82 1.27 1.38
"167" 167 "Juncus fontanesii subsp. pyramidatus" 25.5 2.2 6 8 3.2 0.17 2.95 0.94 0.55 0.17 6 0.79 0.55 1.44 3.45 0.76 1.28 1.38
"168" 168 "Juncus fontanesii subsp. pyramidatus" 41 3.7 7 12 3.55 0.2 3.55 0.93 0.55 0.23 6 1.17 0.67 1.97 4.55 0.8 1.25 1.28
"169" 169 "Juncus fontanesii subsp. pyramidatus" 28.9 3.6 7 20 3.35 0.23 3.25 0.96 0.55 0.26 6 1.02 0.76 1.34 4.85 0.8 1.27 1.49
"170" 170 "Juncus fontanesii subsp. pyramidatus" 25.5 2.1 3 6 2.9 0.15 2.9 0.73 0.41 0.23 6 0.82 0.67 1.22 4.4 0.95 1.02 1.52
"171" 171 "Juncus fontanesii subsp. pyramidatus" 17 3.5 10 7 3 0.2 3 0.99 0.5 0.2 6 0.76 0.52 1.46 3.65 0.8 1.17 1.22
"172" 172 "Juncus fontanesii subsp. pyramidatus" 21.8 4.3 11 11 3.25 0.23 3.3 1.02 0.55 0.32 6 1.05 0.61 1.72 4.3 0.5 1.49 1.39
"173" 173 "Juncus fontanesii subsp. pyramidatus" 25.5 6.4 21 8 3.45 0.15 3.45 0.87 0.52 0.17 6 0.98 0.57 1.99 4.23 0.8 1.27 1.38
"174" 174 "Juncus fontanesii subsp. pyramidatus" 25.5 4.3 23 16 3.05 0.17 3.25 0.99 0.52 0.29 6 1.8 0.5 3.6 4.3 0.65 1.11 1.32
"175" 175 "Juncus fontanesii subsp. pyramidatus" 25.5 4.3 11 11 3 0.2 2.75 0.94 0.56 0.24 6 0.82 0.44 1.86 4.1 0.7 1.14 1.37
"176" 176 "Juncus fontanesii subsp. pyramidatus" 29 3.1 6 16 3.1 0.23 3.1 1.02 0.55 0.32 6 1.11 0.55 2.02 4.3 0.8 1.43 1.39
"177" 177 "Juncus fontanesii subsp. pyramidatus" 23.5 4.5 7 9 3.55 0.22 3.05 0.94 0.56 0.24 6 0.9 0.76 1.34 4.2 0.8 1.27 1.38
"178" 178 "Juncus fontanesii subsp. pyramidatus" 39.5 7.7 21 12 3.35 0.26 3.45 1.11 0.73 0.2 6 1.28 0.55 2.33 4.25 0.65 1.34 1.23
"179" 179 "Juncus fontanesii subsp. pyramidatus" 48 4.4 10 15 3.15 0.32 3.25 0.94 0.64 0.24 6 1.11 0.52 2.13 4.2 0.55 1.22 1.33
"180" 180 "Juncus fontanesii subsp. pyramidatus" 25.5 2.7 32 17 3.65 0.23 3.2 1.02 0.64 0.24 6 1.22 0.52 2.35 4.1 0.99 1.55 1.38
"181" 181 "Juncus fontanesii subsp. pyramidatus" 25.5 6.7 21 14 3.7 0.32 3.65 0.94 0.56 0.24 6 1.17 0.47 2.49 4.3 0.87 1.27 1.38
"182" 182 "Juncus fontanesii subsp. pyramidatus" 25.5 3.3 6 18 2.75 0.26 2.85 0.93 0.61 0.29 6 0.9 0.5 1.8 3.95 0.75 1.2 1.39
"183" 183 "Juncus fontanesii subsp. pyramidatus" 22.5 4.7 5 11 2.4 0.22 2.35 0.94 0.52 0.24 6 0.96 0.5 2.66 3.6 0.76 1.27 1.38
"184" 184 "Juncus fontanesii subsp. pyramidatus" 27.4 2.5 11 14 2.95 0.29 2.95 0.94 0.58 0.24 6 1.08 0.61 2.11 3.95 0.87 1.27 1.38
"185" 185 "Juncus fontanesii subsp. pyramidatus" 19 2 4 8 2.6 0.23 2.6 0.79 0.41 0.23 6 0.7 0.41 1.71 4 0.75 1.08 1.54
"186" 186 "Juncus fontanesii subsp. pyramidatus" 25.5 4.3 11 15 3.55 0.17 3.65 1.05 0.67 0.29 6 1.11 0.64 1.91 5 1 1.22 1.33
"187" 187 "Juncus fontanesii subsp. pyramidatus" 35.5 6 12 14 2.95 0.12 3.15 0.9 0.58 0.26 6 0.9 0.7 1.29 4.2 0.93 1.11 1.33
"188" 188 "Juncus fontanesii subsp. pyramidatus" 37.7 4.5 13 13 3.4 0.15 3.25 0.96 0.58 0.23 6 0.93 0.52 1.79 4.55 0.9 1.17 1.44
"189" 189 "Juncus fontanesii subsp. pyramidatus" 30.1 6.6 11 15 3.6 0.29 3.6 0.87 0.55 0.26 6 0.9 0.87 1.93 4.4 0.85 0.96 1.22
"190" 190 "Juncus fontanesii subsp. pyramidatus" 11.9 4.3 3 11 2.65 0.22 2.7 0.94 0.56 0.24 6 0.76 0.58 1.31 4.55 0.75 1.27 1.69
"191" 191 "Juncus fontanesii subsp. pyramidatus" 23.8 4.7 19 11 2.8 0.15 2.95 0.87 0.44 0.23 6 0.76 0.61 1.25 4 0.65 1.02 1.36
"192" 192 "Juncus fontanesii subsp. pyramidatus" 21.6 4 9 12 3.2 0.26 3.35 0.96 0.55 0.29 6 1.08 0.7 1.54 4.4 0.6 1.25 1.31
"193" 193 "Juncus fontanesii subsp. pyramidatus" 25.1 3.3 7 8 2.8 0.23 3 1.05 0.55 0.29 6 0.76 0.41 1.85 4.55 0.58 1.46 1.52
"194" 194 "Juncus fontanesii subsp. pyramidatus" 30.9 4.3 17 10 3.05 0.17 3.25 0.96 0.55 0.23 6 1.02 0.67 1.62 4.3 0.6 1.28 1.32
"195" 195 "Juncus fontanesii subsp. pyramidatus" 25.5 5 15 11 3.15 0.29 3.1 0.9 0.61 0.2 6 0.96 0.64 1.5 4.15 0.65 1.17 1.32
"196" 196 "Juncus fontanesii subsp. pyramidatus" 28.7 5.5 16 11 3.45 0.23 3.45 0.82 0.61 0.17 6 0.73 0.47 1.55 4.8 0.9 1.14 1.39
"197" 197 "Juncus fontanesii subsp. pyramidatus" 34.4 4.4 12 9 3.25 0.29 3.3 0.96 0.61 0.23 6 1.05 0.64 1.64 4.75 1 1.49 1.44
"198" 198 "Juncus fontanesii subsp. pyramidatus" 25.5 6.9 25 8 3.15 0.23 3.55 0.99 0.64 0.26 6 0.85 0.12 7.08 4.6 0.9 1.49 1.38
"199" 199 "Juncus fontanesii subsp. pyramidatus" 25.5 13.4 52 11 3.7 0.26 3.7 0.96 0.61 0.38 6 0.85 0.15 5.67 4.85 0.85 1.52 1.38
"200" 200 "Juncus fontanesii subsp. pyramidatus" 25.5 9.1 15 6 3.5 0.2 3.6 0.96 0.5 0.23 6 0.98 0.57 1.99 4.55 1.02 1.34 1.38
"201" 201 "Juncus fontanesii subsp. pyramidatus" 25.5 5.1 18 10 3.35 0.23 3.25 0.99 0.47 0.26 6 0.76 0.52 1.46 3.95 0.7 1.87 1.38
"202" 202 "Juncus fontanesii subsp. pyramidatus" 8.2 2.1 4 11 3.25 0.23 3.15 1.02 0.61 0.24 6 0.9 0.47 1.91 4.05 1.05 1.27 1.38
"203" 203 "Juncus fontanesii subsp. pyramidatus" 25.5 6.3 6 11 3.65 0.22 3.65 0.93 0.55 0.23 6 0.7 0.47 1.49 3.7 0.7 1.27 1.38
"204" 204 "Juncus fontanesii subsp. pyramidatus" 32.2 5.7 20 8 3.25 0.15 3.45 0.94 0.56 0.24 6 0.79 0.44 1.85 4.75 0.79 1.28 1.38
"205" 205 "Juncus fontanesii subsp. pyramidatus" 25.5 9 26 17 2.95 0.22 2.7 1.08 0.64 0.23 6 1.02 0.58 1.76 4 0.5 1.55 1.36
"206" 206 "Juncus fontanesii subsp. pyramidatus" 34.8 4.5 11 12 2.95 0.23 2.8 0.85 0.56 0.24 6 0.96 0.52 2.18 4.25 0.76 1.37 1.38
"207" 207 "Juncus fontanesii subsp. pyramidatus" 36.5 6.9 17 13 2.95 0.22 3 0.93 0.67 0.24 6 1.14 0.61 2.71 4.45 0.79 1.4 1.38
"208" 208 "Juncus fontanesii subsp. pyramidatus" 25.5 4.8 15 12 2.9 0.22 2.8 0.94 0.61 0.24 6 1.11 1.05 1.96 4.25 0.64 1.11 1.52
"209" 209 "Juncus fontanesii subsp. pyramidatus" 11.6 1.4 3 6 2.9 0.17 2.75 0.85 0.5 0.26 6 0.85 0.58 1.47 3.65 0.8 1.11 1.26
"210" 210 "Juncus fontanesii subsp. pyramidatus" 42.1 4.3 9 12 3.6 0.15 3.5 0.94 0.58 0.24 6 1.02 0.67 2.07 3.25 0.76 1.05 1.38
"211" 211 "Juncus fontanesii subsp. pyramidatus" 16.1 3.7 8 9 3.95 0.22 3.2 0.94 0.56 0.24 6 0.93 0.67 1.39 4.23 0.93 1.27 1.38
"212" 212 "Juncus fontanesii subsp. pyramidatus" 25.5 3.8 10 8 3.25 0.32 2.75 0.94 0.55 0.24 6 1.08 0.73 1.54 3.95 0.73 1.28 1.38
"213" 213 "Juncus fontanesii subsp. pyramidatus" 16.8 1.6 3 12 2.6 0.17 2.85 0.82 0.47 0.2 6 0.73 0.5 1.46 3.75 0.73 1.11 1.32
"214" 214 "Juncus fontanesii subsp. pyramidatus" 20.5 2.3 8 7 2.95 0.17 2.85 0.73 0.47 0.15 6 0.99 0.55 1.8 3.75 0.65 1.17 1.28
"215" 215 "Juncus fontanesii subsp. pyramidatus" 21 2.5 6 10 3.1 0.23 3.05 0.93 0.52 0.26 6 0.79 0.7 1.68 3.9 0.73 1.17 1.28
"216" 216 "Juncus fontanesii subsp. pyramidatus" 23.9 2.6 5 7 3.4 0.26 3.3 0.85 0.61 0.32 6 1.11 0.55 2.02 4.35 0.75 1.37 1.38
"217" 217 "Juncus fontanesii subsp. pyramidatus" 17.1 2.5 6 8 3.25 0.29 3.35 1.05 0.61 0.29 6 1.22 0.47 2.6 4.25 0.65 1.4 1.27
"218" 218 "Juncus fontanesii subsp. pyramidatus" 25.5 3.2 9 9 3.1 0.23 3.05 1.02 0.58 0.29 6 1.28 0.41 3.12 4.6 0.64 1.31 1.38
"219" 219 "Juncus fontanesii subsp. pyramidatus" 25.5 2.9 9 7 3.25 0.23 3.2 0.82 0.55 0.15 6 1.17 0.61 2.07 4.65 1.11 1.27 1.38
"220" 220 "Juncus fontanesii subsp. pyramidatus" 16.9 3.3 9 8 3.25 0.15 3.2 0.93 0.55 0.17 6 1.02 0.67 1.52 4.45 0.7 1.17 1.37
"221" 221 "Juncus fontanesii subsp. pyramidatus" 14.4 4.4 8 9 3.2 0.15 3.05 1.02 0.5 0.26 6 1.17 0.5 2.34 4.55 0.55 1.17 1.42
"222" 222 "Juncus fontanesii subsp. pyramidatus" 22.3 5.9 14 10 3.6 0.22 3.75 1.02 0.67 0.23 6 1.17 0.96 2.02 5.1 1.15 1.22 1.36
"223" 223 "Juncus fontanesii subsp. pyramidatus" 18.5 5.3 8 8 3.65 0.17 3.55 1.08 0.67 0.29 6 1.14 0.58 1.97 4.75 1.1 1.17 1.33
"224" 224 "Juncus fontanesii subsp. pyramidatus" 25.5 2 3 17 2.8 0.22 3.25 1.05 0.64 0.29 6 1.22 0.52 2.35 4.5 0.9 1.27 1.67
"225" 225 "Juncus fontanesii subsp. pyramidatus" 29.2 3.3 8 16 3.25 0.29 3.3 0.94 0.56 0.24 6 1.34 0.82 1.91 4.3 0.75 1.2 1.55
"226" 226 "Juncus fontanesii subsp. pyramidatus" 30.3 5.2 13 27 3.45 0.23 3.45 1.05 0.64 0.26 6 1.05 0.61 1.72 5.25 1.08 1.6 1.52
"227" 227 "Juncus fontanesii subsp. pyramidatus" 25.5 2.8 5 16 2.3 0.22 2.4 0.73 0.52 0.15 6 1.14 0.44 2.59 4.23 0.8 1.27 1.38
"228" 228 "Juncus fontanesii subsp. pyramidatus" 30.9 2.8 12 6 3.35 0.27 3.15 0.88 0.49 0.25 6 1.04 0.43 2.42 4.2 0.7 1.29 1.28
"229" 229 "Juncus fontanesii subsp. pyramidatus" 25.5 7.1 11 17 3.25 0.17 3.4 0.84 0.54 0.19 6 0.73 0.38 1.92 5 0.95 1.31 1.41
"230" 230 "Juncus fontanesii subsp. kotschyi" 12 2.8 6 10 3.3 0.23 3.4 0.93 0.61 0.23 6 0.96 0.7 1.66 3.75 0.52 2.22 1.21
"231" 231 "Juncus fontanesii subsp. kotschyi" 9.2 2.5 5 9 3.35 0.24 2.85 0.93 0.58 0.23 6 0.87 0.64 1.36 4.1 0.55 1.56 1.21
"232" 232 "Juncus fontanesii subsp. kotschyi" 12.6 2.8 7 13 3.19 0.24 3.2 0.96 0.7 0.26 6 0.96 0.44 2.18 3.95 0.5 1.87 1.23
"233" 233 "Juncus fontanesii subsp. kotschyi" 11.9 3.5 9 10 3.1 0.24 3.45 0.96 0.76 0.12 6 1.05 0.5 2.1 3.45 0.45 2.07 1
"234" 234 "Juncus fontanesii subsp. kotschyi" 10.3 1.7 4 13 2.9 0.19 2.95 0.98 0.71 0.24 6 0.93 0.54 1.72 3.55 0.45 1.9 1.19
"235" 235 "Juncus fontanesii subsp. kotschyi" 19.4 1.8 4 11 3.35 0.35 3.6 0.87 0.58 0.23 6 1.2 0.64 1.88 4.15 0.35 1.75 1.15
"236" 236 "Juncus fontanesii subsp. kotschyi" 14.6 3.1 8 6 3.05 0.32 3.1 0.93 0.61 0.26 6 1.14 0.67 1.7 3.65 0.65 1.14 1.21
"237" 237 "Juncus fontanesii subsp. kotschyi" 14 1.6 2 8 3.65 0.19 3.65 0.71 0.54 0.19 6 1.06 0.52 2.04 4.15 0.51 1.39 1.14
"238" 238 "Juncus fontanesii subsp. kotschyi" 20.6 3.8 4 8 3.45 0.25 3.4 0.76 0.41 0.19 6 0.93 0.63 1.48 4.25 0.45 1.56 1.23
"239" 239 "Juncus fontanesii subsp. kotschyi" 20 3.9 10 12 3.55 0.24 3.65 1.01 0.68 0.28 6 1.09 0.6 1.91 4.1 0.55 1.66 1.19
"240" 240 "Juncus fontanesii subsp. kotschyi" 20 2.3 8 8 3.5 0.25 3.2 1.03 0.69 0.21 6 1.01 0.62 1.63 3.95 0.8 1.82 1.2
"241" 241 "Juncus fontanesii subsp. kotschyi" 10.9 2.1 3 11 2.65 0.26 2.9 1.08 0.7 0.23 6 0.87 0.7 1.24 3.55 0.6 1.63 1.25
"242" 242 "Juncus fontanesii subsp. kotschyi" 11.3 1.5 3 13 2.9 0.22 2.75 0.93 0.61 0.23 6 0.92 0.71 1.3 4.05 0.75 1.25 1.21
"243" 243 "Juncus fontanesii subsp. kotschyi" 20 2.2 5 12 2.95 0.26 2.61 1.02 0.64 0.26 6 0.93 0.67 1.47 3.85 0.6 1.56 1.21
"244" 244 "Juncus fontanesii subsp. kotschyi" 25 5.3 22 10 2.95 0.19 3.5 0.84 0.62 0.17 6 1.09 0.6 1.82 3.95 0.7 1.42 1.21
"245" 245 "Juncus fontanesii subsp. kotschyi" 20 9 36 9 3.35 0.16 3.65 0.87 0.58 0.27 6 1.04 0.62 1.89 3.35 0.45 1.47 0.99
"246" 246 "Juncus fontanesii subsp. kotschyi" 20 4.1 9 6 3.45 0.29 3.55 1.17 0.79 0.35 6 1.31 0.67 1.96 4.25 0.55 1.75 1.2
"247" 247 "Juncus fontanesii subsp. kotschyi" 10.7 1.7 5 7 2.9 0.17 2.9 0.96 0.64 0.2 6 1.28 0.67 1.91 4.15 0.8 1.22 1.21
"248" 248 "Juncus fontanesii subsp. kotschyi" 25.6 5.3 9 10 3 0.23 3 0.87 0.58 0.2 6 0.9 0.67 1.34 4.2 0.65 1.56 1.4
"249" 249 "Juncus fontanesii subsp. kotschyi" 26.7 4.1 10 14 2.95 0.23 3.1 0.99 0.61 0.26 6 0.99 0.7 1.66 4.4 0.7 1.46 1.42
"250" 250 "Juncus fontanesii subsp. kotschyi" 27.4 5.4 15 7 3.15 0.2 3.3 0.9 0.64 0.17 6 1.14 0.73 1.56 3.65 0.65 1.52 1.11
"251" 251 "Juncus fontanesii subsp. kotschyi" 35.2 3.3 5 13 2.6 0.24 2.85 0.93 0.61 0.23 6 0.67 0.55 1.22 3.65 0.45 1.56 1.4
"252" 252 "Juncus fontanesii subsp. kotschyi" 5.4 2.7 6 7 3.25 0.2 3.05 0.96 0.58 0.26 6 0.93 0.67 2.57 3.6 0.95 1.49 1.13
"253" 253 "Juncus fontanesii subsp. kotschyi" 32.3 5.2 22 8 3.4 0.32 3.6 0.9 0.61 0.23 6 1.2 0.73 1.88 4.55 0.73 1.37 1.21
"254" 254 "Juncus fontanesii subsp. kotschyi" 27.5 3.9 18 9 3.55 0.29 3.65 0.9 0.61 0.2 6 1.34 0.47 2.85 4.6 0.6 1.56 1.21
"255" 255 "Juncus fontanesii subsp. kotschyi" 19.4 1.9 6 11 3.3 0.29 3.45 0.85 0.55 0.2 6 1.08 0.58 1.86 4.25 0.45 1.25 1.23
"256" 256 "Juncus fontanesii subsp. kotschyi" 23.1 2.3 7 9 3.3 0.17 3.25 0.9 0.52 0.26 6 1.2 0.55 2.18 4.15 0.45 1.25 1.26
"257" 257 "Juncus fontanesii subsp. kotschyi" 19.2 5 11 17 3.05 0.17 3.15 0.93 0.58 0.23 6 0.9 0.64 1.41 3.99 0.59 1.56 1.21
"258" 258 "Juncus fontanesii subsp. kotschyi" 27 3.3 15 8 3.1 0.26 3.15 0.87 0.52 0.23 6 1.05 0.47 2.23 4.2 0.4 1.31 1.22
"259" 259 "Juncus fontanesii subsp. kotschyi" 24.6 3.8 13 8 2.9 0.26 2.85 0.9 0.58 0.26 6 0.96 0.52 1.85 4.15 0.59 1.56 1.21
"260" 260 "Juncus fontanesii subsp. brachyanthus" 13.5 1.3 2 9 3.4 0.28 3.15 0.88 0.77 0.3 6 1.52 0.49 3.1 3.8 0.75 1.68 1.12
"261" 261 "Juncus fontanesii subsp. brachyanthus" 12.4 1.7 4 8 2.45 0.28 2.65 0.76 0.55 0.23 6 1.14 0.44 2.59 3.15 1.25 1.08 1.19
"262" 262 "Juncus fontanesii subsp. brachyanthus" 9.8 1 2 4 2.85 0.26 2.75 0.9 0.43 0.23 6 1.17 0.7 1.67 2.85 0.8 1.31 1
"263" 263 "Juncus fontanesii subsp. brachyanthus" 7 1.7 2 12 2.5 0.23 2.65 0.87 0.47 0.26 6 1.34 0.38 5.1 2.65 0.6 1.34 1.13
"264" 264 "Juncus fontanesii subsp. brachyanthus" 4.3 0.9 2 8 2.65 0.23 2.85 0.96 0.52 0.2 6 1.28 0.29 4.41 3.25 0.75 1.4 1.14
"265" 265 "Juncus fontanesii subsp. brachyanthus" 5 0.8 2 8 2.5 0.22 2.75 1.31 0.43 3.55 6 1.22 0.36 3.39 3.05 0.6 1.47 1.11
"266" 266 "Juncus fontanesii subsp. brachyanthus" 6.3 1.4 2 9 2.75 0.24 3.05 1.06 0.58 0.24 6 1.41 0.46 3.07 3.45 0.75 1.53 1.13
"267" 267 "Juncus fontanesii subsp. brachyanthus" 10.3 2.5 2 5 3.35 0.29 3.15 1.31 0.43 3.55 6 1.49 0.44 3.39 3.6 0.85 1.28 1.07
"268" 268 "Juncus fontanesii subsp. brachyanthus" 13.5 1 2 9 3.3 0.15 3.05 0.96 0.43 0.26 6 1.2 0.32 3.75 2.95 0.7 1.63 0.89
"269" 269 "Juncus fontanesii subsp. brachyanthus" 54.4 5.1 10 8 2.25 0.2 2.25 0.82 0.44 0.23 6 1.25 0.8 1.56 2.75 0.84 1.44 1.22
"270" 270 "Juncus fontanesii subsp. brachyanthus" 12.4 1.9 1 9 3.2 0.17 3 0.98 0.62 0.32 6 1.09 0.51 2.14 3.25 1.1 1.37 1.02
"271" 271 "Juncus fontanesii subsp. brachyanthus" 3.5 1.9 1 5 2.35 0.32 2.4 0.95 0.49 0.33 6 1.2 0.36 3.33 3.05 0.55 1.74 1.27
"272" 272 "Juncus fontanesii subsp. brachyanthus" 3.5 1.9 1 3 2.45 0.85 2.55 0.87 0.39 0.24 6 1.18 0.49 2.41 2.85 0.75 1.44 1.33
"273" 273 "Juncus fontanesii subsp. brachyanthus" 12.4 1.9 1 11 3.1 0.24 3.2 1.04 0.69 0.3 6 1.96 0.36 7.26 3.75 0.7 1.48 1.21
"274" 274 "Juncus fontanesii subsp. brachyanthus" 16.2 1.4 2 7 2.95 0.22 3.15 1.06 0.63 0.3 6 1.26 0.38 3.32 4.35 1.35 1.44 1.4
"275" 275 "Juncus fontanesii subsp. brachyanthus" 16.6 3 4 9 3.45 0.28 3.4 1.09 0.52 0.3 6 1.41 0.22 6.41 3.35 0.8 1.37 0.99
"276" 276 "Juncus fontanesii subsp. brachyanthus" 13.2 2.1 2 5 3.5 0.28 3.35 1.01 0.51 0.22 6 1.39 0.35 3.97 3.3 0.85 1.55 0.94
"277" 277 "Juncus fontanesii subsp. brachyanthus" 9.7 2.4 2 6 3.05 0.27 2.9 1.03 0.55 0.25 6 1.34 0.43 3.12 3.1 1.15 1.42 1.02
